id	h_family	h_genus	h_species	i_family	i_tribe	i_genus	i_species	i_family_id	i_tribe_id	i_genus_id	i_species_id	h_family_id	h_genus_id	h_species_id	coll_number_same_h	coll_percent	h_n_specimens	i_h_same_g	i_h_same_f	i_j_h_col_event	i_j_same_col	h_voucher	coll_total_i	rel_confidence	redList
19270	Asteraceae	Encelia	farinosa	Diaspididae	Diaspididae_none_none	Aonidomytilus	concolor	61281	61283	61318	61942	98	1194	1195	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
19499	Poaceae	Spartina	foliosa	Diaspididae	Diaspididae_none_none	Haliaspis	spartinae	61281	61283	61443	62896	352	1399	15849	4	15.38	6	FALSE	FALSE	0	0	0	26	LOW	FALSE
19960	Vitaceae	Parthenocissus	tricuspidata	Coccidae	Coccidae_none_none	Eulecanium	cerasorum	59958	59960	60010	60545	50	4013	11133	4	15.38	3	FALSE	FALSE	0	0	0	26	LOW	FALSE
20078	Asteraceae	Ambrosia	dumosa	Cicadellidae	Agalliini	Ceratagallia (Aceratagallia)	truncata	51257	70367	70536	79085	98	407	8633	2	15.38	2	FALSE	FALSE	0	0	0	13	LOW	FALSE
20242	Asteraceae	Artemisia	trifida	Aphididae	Macrosiphini	Microsiphoniella	acophorum	53209	53268	53450	54692	98	418	15026	2	15.38	10	FALSE	FALSE	0	0	0	13	LOW	FALSE
20295	Araliaceae	Fatsia	japonica	Coccidae	Coccidae_none_none	Protopulvinaria	pyriformis	59958	59960	60091	60959	94	12999	13000	2	15.38	5	FALSE	FALSE	0	0	0	13	LOW	FALSE
20296	Lauraceae	Laurus	nobilis	Coccidae	Coccidae_none_none	Protopulvinaria	pyriformis	59958	59960	60091	60959	266	11315	11395	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
20297	Lauraceae	Persea	americana	Coccidae	Coccidae_none_none	Protopulvinaria	pyriformis	59958	59960	60091	60959	266	7732	10132	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
20371	Pinaceae	Picea	abies	Cicadidae	Cryptotympanini	Tibicen	canicularis	52143	52147	52173	52235	62	553	626	2	15.38	3	FALSE	FALSE	0	0	0	13	LOW	FALSE
20661	Rhamnaceae	Rhamnus	crocea	Cicadellidae	Gyponini	Gyponana (Gyponana)	procera	51257	70381	70518	72610	373	574	1153	2	15.38	3	FALSE	FALSE	0	0	0	13	LOW	FALSE
20662	Rhamnaceae	Ceanothus	cordulatus	Cicadellidae	Gyponini	Gyponana (Gyponana)	procera	51257	70381	70518	72610	373	444	711	2	15.38	2	FALSE	FALSE	0	0	0	13	LOW	FALSE
20930	Amaranthaceae	Atriplex	confertifolia	Pseudococcidae	Pseudococcidae_none_none	Distichlicoccus	salinus	64205	64207	64288	64887	83	424	705	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
21073	Asparagaceae	Dasylirion	wheeleri	Pseudococcidae	Pseudococcidae_none_none	Ferrisia	dasylirii	64205	64207	64310	83863	6833	4893	4894	2	15.38	3	FALSE	FALSE	0	0	0	13	LOW	FALSE
21673	Salicaceae	Populus	deltoides	Lygaeidae	Orsillini	Belonochilus	numenius	34375	52585	77852	77853	382	563	8625	2	15.38	5	FALSE	FALSE	0	0	0	13	LOW	FALSE
23282	Asteraceae	Artemisia	tridentata	Aphididae	Macrosiphini	Pleotrichophorus	pycnorhysus	53209	53268	53475	54935	98	418	948	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
23376	Amaranthaceae	Suaeda	torreyana	Aphalaridae	none	Craspedolepta	suaedae	76353	76378	76379	85505	83	600	8757	2	15.38	9	FALSE	FALSE	0	0	0	13	LOW	FALSE
23383	Amaranthaceae	Suaeda	moquinii	Aphalaridae	none	Craspedolepta	suaedae	76353	76378	76379	85505	83	600	16760	2	15.38	3	FALSE	FALSE	0	0	0	13	LOW	FALSE
23906	Fabaceae	Medicago	sativa	Cicadellidae	Empoascini	Empoasca (Empoasca)	solana	51257	51261	55268	55545	211	532	903	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
24274	Papilionaceae	Daviesia	ulcifolia	Miridae	Mirini	Pseudopantilius	australis	6296	8151	74391	75496	1486	1590	15365	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
24856	Urticaceae	Neraudia	melastomacifolia	Delphacidae	Delphacini	Ilburnia	pipturi	37925	37928	86756	87917	45	14255	14256	2	15.38	1	FALSE	FALSE	0	0	0	13	LOW	FALSE
25126	Asteraceae	Carduus	pycnocephalus	Nogodinidae	Bladinini	Danepteryx	artemisiae	50814	50816	50819	66900	98	4053	7498	2	15.38	8	FALSE	FALSE	0	0	0	13	LOW	FALSE
542	Rosaceae	Cercocarpus	ledifolius	Miridae	Phylini	Tuxedo	cruralis	6296	6292	6253	549	376	448	804	11	15.49	2	FALSE	FALSE	0	0	0	71	LOW	FALSE
12237	Asteraceae	Symphyotrichum	pilosum	Miridae	Mirini	Taylorilygus	apicalis	6296	8151	50706	50707	98	6889	17490	20	15.5	5	FALSE	FALSE	0	0	0	129	LOW	FALSE
11847	Asteraceae	Chrysanthemum	morifolium	Aphididae	Macrosiphini	Macrosiphoniella	sanborni	53209	53268	53438	54586	98	450	11430	9	15.52	14	FALSE	FALSE	0	0	0	58	LOW	FALSE
8378	Balsaminaceae	Impatiens	capensis	Aphididae	Aphidini	Aphis (Aphis)	impatientis	53209	53266	53299	53969	102	6246	11440	7	15.56	2	FALSE	FALSE	0	0	0	45	LOW	FALSE
9040	Poaceae	Sorghum	halepensis	Nabidae	Nabini	Nabis (Tropiconabis)	capsiformis	33046	33488	73652	74948	352	3929	11478	7	15.56	3	FALSE	FALSE	0	0	0	45	LOW	FALSE
22386	Asteraceae	Helianthus	annuus	Reduviidae	Harpactorini	Sinea	diadema	6511	33060	37677	41666	98	500	4867	7	15.56	2	FALSE	FALSE	0	0	0	45	LOW	FALSE
13667	Asteraceae	Conyza	canadensis	Aphididae	Macrosiphini	Uroleucon (Lambersius)	gravicorne	53209	53268	53494	55126	98	4045	9988	27	15.61	4	FALSE	FALSE	0	0	0	173	LOW	FALSE
185	Fabaceae	Medicago	sativa	Miridae	Phylini	Chlamydatus	keltoni	6296	6292	5807	539	211	532	903	5	15.63	2	FALSE	FALSE	0	0	0	32	LOW	FALSE
1091	Asteraceae	Ericameria	nauseosa	Miridae	Orthotylini	Slaterocoris	flavipes	6296	6291	6200	2553	98	1622	4133	5	15.63	9	FALSE	FALSE	0	0	0	32	LOW	FALSE
2742	Asteraceae	Ericameria	bloomeri	Miridae	Pilophorini	Pilophorus	vicarius	6296	6293	6127	4629	98	1622	4935	5	15.63	3	FALSE	FALSE	0	0	0	32	LOW	FALSE
14407	Lauraceae	Persea	americana	Aleyrodidae	Aleurodicinae_none	Paraleyrodes	minei	76402	77482	77810	77819	266	7732	10132	5	15.63	2	FALSE	FALSE	0	0	0	32	LOW	FALSE
14927	Asteraceae	Encelia	virginensis	Lygaeidae	Nysiini	Nysius	spp.	34375	81046	52608	76046	98	1194	1211	5	15.63	5	FALSE	FALSE	0	0	0	32	LOW	FALSE
15183	Fabaceae	Glycine	max	Rhyparochromidae	Myodochini	Ptochiomera	nodosa	33018	33491	35625	35626	211	1643	8509	5	15.63	2	FALSE	FALSE	0	0	0	32	LOW	FALSE
24233	Pinaceae	Pinus	ponderosa	Aphididae	Aphidini	Rhopalosiphum	rufiabdominale	53209	53266	53315	55018	62	554	879	5	15.63	5	FALSE	FALSE	0	0	0	32	LOW	FALSE
17922	Onagraceae	Oenothera	laciniata	Miridae	Phylini	Pseudatomoscelis	seriatus	6296	6292	6156	410	327	541	10815	24	15.69	9	FALSE	FALSE	0	0	0	153	LOW	FALSE
23346	Asteraceae	Hymenoclea	salsola	Clastopteridae	Clastopterini	Clastoptera	lineatocollis	52057	52060	52066	52113	98	1667	1264	11	15.71	11	FALSE	FALSE	0	0	0	70	LOW	FALSE
585	Pinaceae	Pinus	monophylla	Miridae	Phylini	Plesiodema	polhemi	6296	6292	6138	32667	62	554	841	3	15.79	3	FALSE	FALSE	0	0	0	19	LOW	FALSE
1100	Fabaceae	Psorothamnus	fremontii	Miridae	Orthotylini	Daleapidea	daleae	6296	6291	5838	908	211	1357	9805	3	15.79	66	FALSE	FALSE	0	0	0	19	LOW	FALSE
4421	Cyperaceae	Carex	intumscens	Delphacidae	Kelisiini	Kelisia	spinosa	37925	40323	40324	40328	176	1558	6905	3	15.79	49	FALSE	FALSE	0	0	0	19	LOW	FALSE
4422	Cyperaceae	Carex	lucorum	Delphacidae	Kelisiini	Kelisia	spinosa	37925	40323	40324	40328	176	1558	6907	3	15.79	18	FALSE	FALSE	0	0	0	19	LOW	FALSE
5137	Asteraceae	Artemisia	californica	Miridae	Phylini	Phyllopidea	picta	6296	6292	6121	4448	98	418	8601	15	15.79	20	FALSE	FALSE	0	0	0	95	LOW	FALSE
5465	Pinaceae	Pinus	ponderosa	Pentatomidae	Pentatomini	Banasa	dimiata	32912	50839	50935	51122	62	554	879	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
6121	Juglandaceae	Carya	pallida	Membracidae	Microcentrini	Microcentrus	caryae	40537	41714	41729	42028	257	440	9918	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
6918	Fagaceae	Quercus	alba	Aphididae	Panaphidini	Neosymydobius	albasiphus	53209	53243	53519	54817	68	571	635	3	15.79	3	FALSE	FALSE	0	0	0	19	LOW	FALSE
6978	Staphyleaceae	Staphylea	trifolia	Pentatomidae	Pentatomini	Banasa	dimiata	32912	50839	50935	51122	16	8550	8551	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
7050	Salicaceae	Populus	trichocarpa	Aphididae	Chaitophorini	Chaitophorus	stevensis	53209	53244	53335	54195	382	563	947	3	15.79	9	FALSE	FALSE	0	0	0	19	LOW	FALSE
7250	Cupressaceae	Platycladus	orientalis	Aphididae	Eulachnini	Cinara (Cinara)	tujafilina	53209	53254	53347	54324	63	12162	12163	6	15.79	4	FALSE	FALSE	0	0	0	38	LOW	FALSE
8668	Salicaceae	Populus	grandidentata	Aphididae	Aphidini	Aphis (Aphis)	maculatae	53209	53266	53299	53979	382	563	4964	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
8711	Malvaceae	Sphaeralcea	fendleri	Anthocoridae	Oriini	Orius	tristicolor	32929	32960	32961	73955	286	596	2138	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
9280	Pinaceae	Pinus	monophylla	Miridae	Deraeocorini	Deraeocoris	hesperus	6296	8164	34950	75426	62	554	841	3	15.79	34	FALSE	FALSE	0	0	0	19	LOW	FALSE
10050	Asteraceae	Solidago	graminifolia	Aphididae	Macrosiphini	Cachryphora	serotinae	53209	53268	53385	54112	98	595	9016	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
10069	Asteraceae	Solidago	canadensis	Aphididae	Macrosiphini	Cachryphora	serotinae	53209	53268	53385	54112	98	595	9690	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
10295	Rosaceae	Cercocarpus	ledifolius	Miridae	Mirini	Phytocoris	dumicola	6296	8151	36447	37503	376	448	804	6	15.79	10	FALSE	FALSE	0	0	0	38	LOW	FALSE
10361	Salicaceae	Populus	candicans	Aphididae	Chaitophorini	Chaitophorus	stevensis	53209	53244	53335	54195	382	563	11805	3	15.79	4	FALSE	FALSE	0	0	0	19	LOW	FALSE
10363	Salicaceae	Populus	canadensis	Aphididae	Chaitophorini	Chaitophorus	stevensis	53209	53244	53335	54195	382	563	12239	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
15549	Salicaceae	Populus	tremuloides	Cicadellidae	Athysanini	Colladonus	geminatus	51257	55647	55736	59330	382	563	945	3	15.79	4	FALSE	FALSE	0	0	0	19	LOW	FALSE
15711	Polygonaceae	Eriogonum	fasciculatum	Thyreocoridae	Unknown	Unknown	unknown	33026	79057	79468	79469	356	477	742	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
15943	Fagaceae	Quercus	stellata	Miridae	Deraeocorini	Deraeocoris	quercicola	6296	8164	34950	70358	68	571	924	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
16234	Amaranthaceae	Amaranthus	retroflexus	Piesmatidae	none	Piesma	cinereum	35656	35658	35659	73492	83	4338	6186	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
19523	Asteraceae	Eupatorium	serotinum	Aphididae	Macrosiphini	Uroleucon (Uroleucon)	ciefi	53209	53268	53496	55152	98	479	9227	3	15.79	4	FALSE	FALSE	0	0	0	19	LOW	FALSE
19802	Moraceae	Ficus	benjamina	Coccidae	Coccidae_none_none	Ceroplastes	floridensis	59958	59960	59983	60265	304	1381	12294	3	15.79	6	FALSE	FALSE	0	0	0	19	LOW	FALSE
19815	Aquifoliaceae	Ilex	burfordii	Coccidae	Coccidae_none_none	Ceroplastes	floridensis	59958	59960	59983	60265	92	3984	11910	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
20529	Amaranthaceae	Salsola	kali	Cicadellidae	Athysanini	Colladonus	geminatus	51257	55647	55736	59330	83	584	3846	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
21042	Cupressaceae	Cupressus	macrocarpa	Pseudococcidae	Pseudococcidae_none_none	Ehrhornia	cupressi	64205	64207	64294	65034	63	4915	10731	3	15.79	4	FALSE	FALSE	0	0	0	19	LOW	FALSE
21409	Asteraceae	Gutierrezia	microcephala	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	helianthi	64205	64207	64427	65898	98	493	1340	3	15.79	6	FALSE	FALSE	0	0	0	19	LOW	FALSE
21414	Asteraceae	Pluchea	sericea	Pseudococcidae	Pseudococcidae_none_none	Phenacoccus	helianthi	64205	64207	64427	65898	98	1772	10123	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
22422	Araceae	Colocasia	esculenta	Aphididae	Macrosiphini	Pentalonia	nigronervosa	53209	53268	53472	54867	93	5390	5391	3	15.79	3	FALSE	FALSE	0	0	0	19	LOW	FALSE
22977	Asparagaceae	Agave	americana	Eriococcidae	Eriococcidae_none_none	Ovaticoccus	agavium	68016	68018	68443	69756	6833	6834	11321	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
23106	Fabaceae	Robinia	pseudoacacia	Lecanodiaspididae	Lecanodiaspididae_none_none	Lecanodiaspis	rufescens	68030	68032	68483	69039	211	579	883	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
24446	Fabaceae	Glycine	max	Cicadellidae	Empoascini	Empoasca (Empoasca)	neaspersa	51257	51261	55268	83177	211	1643	8509	3	15.79	2	FALSE	FALSE	0	0	0	19	LOW	FALSE
24951	Asteraceae	Gutierrezia	sarothrae	Dictyopharidae	Orgeriini	Orgerius	concordus	40876	66751	66828	66989	98	493	902	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
25152	Fabaceae	Lotus	scoparius	Nogodinidae	Bladinini	Danepteryx	manca	50814	50816	50819	67150	211	526	907	3	15.79	1	FALSE	FALSE	0	0	0	19	LOW	FALSE
4930	Fabaceae	Cercis	canadensis	Membracidae	Membracini	Enchenopa	binotata	40537	40585	40588	40589	211	6527	10100	17	15.89	11	FALSE	FALSE	0	0	0	107	LOW	FALSE
7745	Polygonaceae	Eriogonum	alatum	Aphididae	Aphidini	Braggia	eriogoni	53209	53266	53307	54099	356	477	11081	7	15.91	2	FALSE	FALSE	0	0	0	44	LOW	FALSE
17016	Sapindaceae	Acer	negundo	Diaspididae	Diaspididae_none_none	Melanaspis	tenebricosa	61281	61283	61503	63336	385	398	848	7	15.91	1	FALSE	FALSE	0	0	0	44	LOW	FALSE
21288	Amaranthaceae	Salsola	kali	Cicadellidae	Xerophloeini	Xerophloea	peltata	51257	70391	70616	73055	83	584	3846	7	15.91	3	FALSE	FALSE	0	0	0	44	LOW	FALSE
9187	Asteraceae	Solidago	rugosa	Aphididae	Macrosiphini	Uroleucon (Uroleucon)	nigrotuberculatum	53209	53268	53496	55168	98	595	9689	15	15.96	4	FALSE	FALSE	0	0	0	94	LOW	FALSE
2224	Fagaceae	Quercus	emoryi	Miridae	Phylini	Occidentodema	mcfarlandi	6296	6292	6071	4259	68	571	1283	4	16	35	FALSE	FALSE	0	0	0	25	LOW	FALSE
3030	Malvaceae	Sphaeralcea	coccinea	Miridae	Orthotylini	Brooksetta	chelifer	6296	6291	5783	672	286	596	9503	4	16	3	FALSE	FALSE	0	0	0	25	LOW	FALSE
8329	Smilacaceae	Smilax	herbacea	Aphididae	Pemphigini	Neoprociphilus	aceris	53209	53250	53537	54815	8	7266	11424	12	16	2	FALSE	FALSE	0	0	0	75	LOW	FALSE
9849	Cupressaceae	Juniperus	virginiana	Reduviidae	Harpactorini	Zelus	tetracanthus	6511	33060	35232	35310	63	511	9378	4	16	2	FALSE	FALSE	0	0	0	25	LOW	FALSE
14417	Fagaceae	Quercus	arizonica	Miridae	Phylini	Occidentodema	mcfarlandi	6296	6292	6071	4259	68	571	662	4	16	19	FALSE	FALSE	0	0	0	25	LOW	FALSE
14867	Asteraceae	Bebbia	juncea	Lygaeidae	Nysiini	Nysius	tenellus	34375	81046	52608	77696	98	8314	10051	8	16	2	FALSE	FALSE	0	0	0	50	LOW	FALSE
6555	Asteraceae	Dicoria	canescens	Miridae	Phylini	Chlamydatus	associatus	6296	6292	5807	84	98	8313	10102	33	16.02	12	FALSE	FALSE	0	0	0	206	LOW	FALSE
17704	Cupressaceae	Juniperus	chinensis	Diaspididae	Diaspididae_none_none	Acutaspis	morrisonorum	61281	61283	61290	61740	63	511	8798	9	16.07	5	FALSE	FALSE	0	0	0	56	LOW	FALSE
16689	Fabaceae	Psorothamnus	spinosus	Cicadellidae	Proconiini	Homalodisca	lacerta	51257	70387	70605	72999	211	1357	9455	5	16.13	65	FALSE	FALSE	0	0	0	31	LOW	FALSE
3175	Amaranthaceae	Chenopodium	album	Miridae	Orthotylini	Orthotylus	coagulatus	6296	6291	6088	1857	83	449	638	11	16.18	4	FALSE	FALSE	0	0	0	68	LOW	FALSE
2679	Fagaceae	Quercus	arizonica	Miridae	Phylini	Atractotomus	ovatus	6296	6292	5750	2939	68	571	662	6	16.22	17	FALSE	FALSE	0	0	0	37	LOW	FALSE
12501	Rhamnaceae	Rhamnus	crocea	Aphididae	Macrosiphini	Macrosiphum (Macrosiphum)	rhamni	53209	53268	53441	54645	373	574	1153	6	16.22	2	FALSE	FALSE	0	0	0	37	LOW	FALSE
14533	Fagaceae	Quercus	stellata	Miridae	Phylini	Americodema	nigrolineatum	6296	6292	5725	2821	68	571	924	6	16.22	3	FALSE	FALSE	0	0	0	37	LOW	FALSE
1353	Pinaceae	Pinus	sylvestris	Miridae	Pilophorini	Pilophorus	uhleri	6296	6293	6127	4625	62	554	932	13	16.25	7	FALSE	FALSE	0	0	0	80	LOW	FALSE
3581	Fabaceae	Caragana	arborescens	Miridae	Orthotylini	Lopidea	dakota	6296	6291	6002	1437	211	3868	1902	7	16.28	5	FALSE	FALSE	0	0	0	43	LOW	FALSE
6891	Salicaceae	Populus	tremuloides	Aphididae	Chaitophorini	Chaitophorus	populifolii	53209	53244	53335	54190	382	563	945	14	16.28	5	FALSE	FALSE	0	0	0	86	LOW	FALSE
8110	Asteraceae	Helianthus	annuus	Aphididae	Aphidini	Aphis (Aphis)	helianthi	53209	53266	53299	53961	98	500	4867	28	16.28	3	FALSE	FALSE	0	0	0	172	LOW	FALSE
17521	Asteraceae	Ambrosia	acanthicarpa	Pentatomidae	Pentatomini	Chlorochroa	sayi	32912	50839	50937	51028	98	407	7487	14	16.28	6	FALSE	FALSE	0	0	0	86	LOW	FALSE
6975	Zygophyllaceae	Covillea	tridentata	Membracidae	Centrodontini	Centrodontus	atlas	40537	40687	41572	41573	60	5492	9749	9	16.36	4	FALSE	FALSE	0	0	0	55	LOW	FALSE
8686	Asteraceae	Chrysothamnus	nauseosus	Miridae	Mirini	Polymerus	diffusus	6296	8151	41124	67941	98	451	847	9	16.36	12	FALSE	FALSE	0	0	0	55	LOW	FALSE
8714	Brassicaceae	Capsella	bursa-pastoris	Aphididae	Aphidini	Aphis (Aphis)	medicaginis	53209	53266	53299	73633	114	437	678	9	16.36	2	FALSE	FALSE	0	0	0	55	LOW	FALSE
14778	Asteraceae	Bebbia	juncea	Lygaeidae	Metrargini	Xyonysius	californicus	34375	35640	35641	35642	98	8314	10051	9	16.36	11	FALSE	FALSE	0	0	0	55	LOW	FALSE
349	Rosaceae	Cercocarpus	montanus	Miridae	Phylini	Oligotylus	cercocarpicola	6296	6292	6073	389	376	448	842	10	16.39	6	FALSE	FALSE	0	0	0	61	LOW	FALSE
14367	Fabaceae	Trifolium	pratense	Cicadellidae	Scaphytopiini	Scaphytopius (Cloanthanus)	acutus	51257	55663	70488	71777	211	610	4841	10	16.39	4	FALSE	FALSE	0	0	0	61	LOW	FALSE
5519	Rosaceae	Prunus	demissa	Aphididae	Aphidini	Rhopalosiphum	cerasifoliae	53209	53266	53315	55008	376	566	4066	11	16.42	3	FALSE	FALSE	0	0	0	67	LOW	FALSE
8351	Pinaceae	Pinus	monophylla	Miridae	Mirini	Dichrooscytus	uhleri	6296	8151	36459	73520	62	554	841	11	16.42	44	FALSE	FALSE	0	0	0	67	LOW	FALSE
14586	Asteraceae	Helianthus	annuus	Geocoridae	none	Geocoris	pallens	35643	81004	35646	35650	98	500	4867	14	16.47	7	FALSE	FALSE	0	0	0	85	LOW	FALSE
4727	Fagaceae	Quercus	stellata	Membracidae	Smiliini	Xantholobus	muticus	40537	40560	40603	40605	68	571	924	32	16.58	13	FALSE	FALSE	0	0	0	193	LOW	FALSE
93	Rhamnaceae	Ceanothus	greggii	Miridae	Phylini	Oligotylus	ceanothi	6296	6292	6073	499	373	444	764	8	16.67	4	FALSE	FALSE	0	0	0	48	LOW	FALSE
132	Rhamnaceae	Ceanothus	crassifolius	Miridae	Phylini	Oligotylus	ceanothi	6296	6292	6073	499	373	444	714	8	16.67	3	FALSE	FALSE	0	0	0	48	LOW	FALSE
236	Betulaceae	Betula	glandulosa	Miridae	Phylini	Plagiognathus	parshleyi	6296	6292	6132	400	109	430	759	2	16.67	3	FALSE	FALSE	0	0	0	12	LOW	FALSE
286	Apiaceae	Dondia	diffusa	Miridae	Phylini	Megalopsallus	nuperus	6296	6292	6027	14	89	471	17471	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
287	Amaranthaceae	Suaeda	linearis	Miridae	Phylini	Megalopsallus	nuperus	6296	6292	6027	14	83	600	9819	1	16.67	2	FALSE	FALSE	0	0	0	6	LOW	FALSE
383	Fagaceae	Quercus	macrocarpa	Miridae	Phylini	Plagiognathus	maculipennis	6296	6292	6132	191	68	571	821	2	16.67	1	FALSE	FALSE	0	0	0	12	LOW	FALSE
385	Lamiaceae	Stachys	ajugoides	Miridae	Phylini	Plagiognathus	lineatus	6296	6292	6132	339	264	598	8690	2	16.67	12	FALSE	FALSE	0	0	0	12	LOW	FALSE
465	Fagaceae	Quercus	stellata	Miridae	Phylini	Plagiognathus	maculipennis	6296	6292	6132	191	68	571	924	2	16.67	2	FALSE	FALSE	0	0	0	12	LOW	FALSE
761	Grossulariaceae	Ribes	inerme	Miridae	Pronotocrepini	Pronotocrepis	clavicornis	6296	6306	6307	6308	227	578	1148	2	16.67	15	FALSE	FALSE	0	0	0	12	LOW	FALSE
992	Salicaceae	Salix	x pendulina	Miridae	Phylini	Salicopsallus	lucidus	6296	6292	6459	6564	382	583	1286	1	16.67	29	FALSE	FALSE	0	0	0	6	LOW	FALSE
993	Oleaceae	Fraxinus	pennsylvanica	Miridae	Phylini	Salicopsallus	lucidus	6296	6292	6459	6564	325	483	873	1	16.67	6	FALSE	FALSE	0	0	0	6	LOW	FALSE
1116	Ericaceae	Arctostaphylos	viscida	Miridae	Phylini	Arctostaphylocoris	manzanitae	6296	6292	5740	90	203	416	1348	3	16.67	106	FALSE	FALSE	0	0	0	18	LOW	FALSE
1157	Asteraceae	Baccharis	sarothroides	Miridae	Orthotylini	Parthenicus	psalliodes	6296	6291	6112	2254	98	1160	3549	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1158	Asteraceae	Gutierrezia	texana	Miridae	Orthotylini	Parthenicus	psalliodes	6296	6291	6112	2254	98	493	9360	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1228	Loranthaceae	Amyema	melaleucae	Miridae	Pilophorini	Hypseloecus	lysiani	6296	6293	5938	6855	280	1506	2343	1	16.67	24	FALSE	FALSE	0	0	0	6	LOW	FALSE
1237	Chenopodiaceae	Anabasis	salsa	Miridae	Phylini	Solenoxyphus	asanovae	6296	6292	6203	6865	149	3626	3641	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1273	Pinaceae	Pinus	strobiformis	Miridae	Phylini	Psallovius	flaviclavus	6296	6292	6153	4786	62	554	3700	1	16.67	8	FALSE	FALSE	0	0	0	6	LOW	FALSE
1274	Rosaceae	Cercocarpus	montanus	Miridae	Phylini	Psallovius	flaviclavus	6296	6292	6153	4786	376	448	842	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1299	Boraginaceae	Eriodictyon	crassifolium	Miridae	Phylini	Salicopsallus	lucidus	6296	6292	6459	6564	113	476	2041	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1376	Fabaceae	Psorothamnus	thompsoniae	Miridae	Phylini	Coquillettia	venusta	6296	6292	6374	6393	211	1357	3804	4	16.67	16	FALSE	FALSE	0	0	0	24	LOW	FALSE
1607	Fabaceae	Pultenaea	tenuifolia	Miridae	Orthotylini	Kirkaldyella	pilosa	6296	6291	26119	26130	211	1784	2622	1	16.67	7	FALSE	FALSE	0	0	0	6	LOW	FALSE
1608	Casuarinaceae	Allocasuarina	humilis	Miridae	Orthotylini	Kirkaldyella	pilosa	6296	6291	26119	26130	142	1502	9239	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1609	Casuarinaceae	Allocasuarina	campestris	Miridae	Orthotylini	Kirkaldyella	pilosa	6296	6291	26119	26130	142	1502	9240	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1610	Myrtaceae	Phymatocarpus	porphyrocephalus	Miridae	Orthotylini	Kirkaldyella	pilosa	6296	6291	26119	26130	313	1766	2459	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1668	Myrtaceae	Micromyrtus	hursthousei	Tingidae	Tingini	Malandiola	sp	25882	25884	26270	26296	313	1722	2230	1	16.67	2	FALSE	FALSE	0	0	0	6	LOW	FALSE
1670	Myrtaceae	Thryptomene	aspera	Tingidae	Tingini	Malandiola	sp	25882	25884	26270	26296	313	1826	8592	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1672	Myrtaceae	Baeckea	pachyphylla	Tingidae	Tingini	Malandiola	sp	25882	25884	26270	26296	313	1527	2403	1	16.67	1	FALSE	FALSE	0	0	0	6	LOW	FALSE
1679	Lamiaceae	Dicrastylis	fulva	Miridae	Phylini	Wallabicoris	lachnostachyos	6296	6292	26274	26275	264	1594	2166	1	16.67	8	FALSE	FALSE	0	0	0	6	LOW	FALSE
