insect,host,percent
Tibicen_chloromera,Lythraceae_Lythrum,11.11
Tibicen_chloromera,Asteraceae_Ambrosia,11.11
Pinnaspis_buxi,Araceae_Monstera,25
Brochymena_sulcata,Fabaceae_Robinia,6.67
Loxa_flavicollis,Euphorbiaceae_Ricinus,0
Fiorinia_japonica,Pinaceae_Pinus,12.5
Delphacodes_fulvidorsum,Poaceae_Stenotaphrum,50
Tibicen_chloromera,Fabaceae_Cercis,11.11
Cinara (Cupressobium)_cupressi,Pinaceae_Pinus,16.67
Cinara (Cinara)_edulis,Pinaceae_Pinus,7.69
Cinara (Cinara)_engelmanniensis,Pinaceae_Pinus,0
Stobaera_caldwelli,Asteraceae_Trixis,4.44
Stobaera_caldwelli,Asteraceae_Ambrosia,2.22
Stobaera_caldwelli,Asteraceae_Ambrosia,1.11
Murgantia_histrionica,Capparaceae_Capparis,6.67
Ptilocnemus_lemur,Myrtaceae_Eucalyptus,0
Stobaera_concinna,Asteraceae_Ambrosia,9.52
Stobaera_concinna,Polygonaceae_Eriogonum,4.76
Stobaera_concinna,Asteraceae_Chrysothamnus,4.76
Stobaera_concinna,Zygophyllaceae_Larrea,4.76
Stobaera_concinna,Asteraceae_Hymenoclea,14.29
Stobaera_concinna,Poaceae_Distichlis,4.76
Stobaera_concinna,Asteraceae_Ambrosia,33.33
Stobaera_concinna,Asteraceae_Baccharis,4.76
Stobaera_concinna,Asteraceae_Isocoma,4.76
Stobaera_minuta,Asteraceae_Isocoma,0
Cosmopepla_bimaculata,Geraniaceae_Geranium,36.36
Tibicen_lyricen,Fabaceae_Phaseolus,20
Neottiglossa_undata,Rosaceae_Rubus,25
Banasa_calva,Fabaceae_Securigera,8.33
Stobaera_tricarinata,Asteraceae_Ambrosia,75.68
Delphacodes_puella,Apocynaceae_Asclepias,9.09
Stobaera_tricarinata,Asteraceae_Ambrosia,5.41
Euschistus_inflatus,Fabaceae_Melilotus,37.5
Stobaera_tricarinata,Asteraceae_Xanthium,8.11
Stobaera_tricarinata,Asteraceae_Ambrosia,2.7
Neottiglossa_tumidifrons,Salicaceae_Salix,50
Dendrocoris_humeralis,Hydrangeaceae_Hydrangea,11.11
Isodelphax_basivitta,Asteraceae_Coreopsis,0
Prokelisia_marginata,Convolvulaceae_Ipomoea,16.67
Synecdoche_nervata,Ericaceae_Arctostaphylos,25
Acompocoris_lepidus,Pinaceae_Picea,30
Acompocoris_lepidus,Pinaceae_Pinus,20
Acompocoris_lepidus,Pinaceae_Abies,30
Juniperthia_producta,Cupressaceae_Juniperus,50
Anthocoris_antevolens,Solanaceae_Solanum,7.69
Sitobion (Sitobion)_fragariae,Poaceae_Holcus,11.76
Sitobion (Sitobion)_fragariae,Dennstaedtiaceae_Pteridium,5.88
Sitobion (Sitobion)_fragariae,Rosaceae_Rubus,11.76
Mormidea_lugens,Fagaceae_Quercus,11.11
Sitobion (Sitobion)_luteum,Orchidaceae_Epidendrum,28.57
Sitobion (Sitobion)_luteum,Orchidaceae_Dendrobium,14.29
Sitobion (Sitobion)_niwanistum,Boraginaceae_Mertensia,0
Anthocoris_antevolens,Salicaceae_Salix,7.69
Anthocoris_antevolens,Pinaceae_Abies,7.69
Xylocoris_cursitans,Pinaceae_Pinus,0
Anthocoris_antevolens,Pinaceae_Pinus,7.69
Macrosiphum (Macrosiphum)_pteridis,Dennstaedtiaceae_Pteridium,12.5
Macrosiphum (Macrosiphum)_walkeri,Dryopteridaceae_Polystichum,50
Orius_tristicolor,Fabaceae_Acacia,6.67
Orius_insidiosus,Pinaceae_Pinus,0.66
Macrosiphum (Macrosiphum)_rhamni,Rhamnaceae_Rhamnus,24.32
Orius_tristicolor,Rhamnaceae_Rhamnus,6.67
Orius_tristicolor,Fagaceae_Quercus,6.67
Orius_tristicolor,Sarcobataceae_Sarcobatus,6.67
Macrosiphum (Macrosiphum)_rhamni,Dennstaedtiaceae_Pteridium,2.7
Orius_tristicolor,Juglandaceae_Juglans,6.67
Macrosiphum (Macrosiphum)_rhamni,Pteridaceae_Pteris,8.11
Orius_tristicolor,Fabaceae_Prosopis,6.67
Elatophilus_pullus,Rosaceae_Potentilla,50
Elatophilus_pullus,Pinaceae_Pinus,50
Melanocoris_nigricornis,Pinaceae_Pinus,66.67
Tetraphleps_canadensis,Pinaceae_Abies,50
Tetraphleps_canadensis,Pinaceae_Pinus,50
Orius_tristicolor,Fabaceae_Trifolium,6.67
Tetraphleps_latipennis,Pinaceae_Pseudotsuga,40
Tetraphleps_latipennis,Poaceae_Pseudoroegneria,20
Tetraphleps_latipennis,Pinaceae_Abies,20
Tetraphleps_uniformis,Pinaceae_Abies,75
Tetraphleps_uniformis,Pinaceae_Picea,37.5
Tetraphleps_uniformis,Pinaceae_Abies,12.5
Orius_insidiosus,Apiaceae_Carum,0.66
Anthocoris_dimorphicus,Pinaceae_Pinus,50
Anthocoris_dimorphicus,Pinaceae_Abies,50
Sminthuraphis_ulrichi,Fabaceae_Phaseolus,66.67
Sminthuraphis_ulrichi,Amaranthaceae_Chenopodium,33.33
Orius_tristicolor,Pinaceae_Pinus,6.67
Smynthurodes_betae,Solanaceae_Solanum,6.06
Smynthurodes_betae,Amaranthaceae_Amaranthus,3.03
Stegophylla_essigi,Fagaceae_Quercus,2.7
Nabis_americoferus,Rhamnaceae_Ceanothus,2.86
Anotia_caliginosa,Asteraceae_Brickellia,0
Xylocoris_galactinus,Pinaceae_Pinus,25
Essigella (Essigella)_knowltoni,Pinaceae_Pinus,50
Nabis_blackburni,Urticaceae_Pipturus,10
Nabis_blackburni,Rubiaceae_Psychotria,10
Nabis_alternatus,Asteraceae_Ambrosia,3.45
Nymphocixia_caribbea,Arecaceae_Cocos,0
Nabis_roseipennis,Amaranthaceae_Spinacia,1.43
Persis_foveatis,Poaceae_Andropogon,0
Nabis_alternatus,Rosaceae_Cowania,6.9
Anthocoris_whitei,Rosaceae_Cercocarpus,0
Nabis_alternatus,Pinaceae_Pinus,3.45
Nabis_alternatus,Rhamnaceae_Ceanothus,3.45
Nabis_alternatus,Asteraceae_Hymenoclea,3.45
Stegophylla_essigi,Ulmaceae_Ulmus,5.41
Tibicen_lyricen,Meliaceae_Melia,20
Symydobius_americanus,Betulaceae_Betula,6.67
Nabis_alternatus,Asteraceae_Artemisia,3.45
Takecallis_arundicolens,Poaceae_Shibataea,6.9
Eulachnus_thunbergii,Poaceae_Arundinaria,0
Tamalia_coweni,Caprifoliaceae_Lonicera,2.44
Tamalia_coweni,Fagaceae_Quercus,4.88
Tamalia_inquilinus,Ericaceae_Arctostaphylos,50
Tetraneura (Tetraneura)_ulmi,Ulmaceae_Ulmus,33.33
Dikraneura (Dikraneura)_carneola,Apiaceae_Apium,33.33
Nabis_nigrovittatus,Pinaceae_Abies,20
Eumetopina_krügeri,Poaceae_Saccharum,0
Eumetopina_flavipes,Poaceae_Saccharum,0
Nabis_kahavalu,Fabaceae_Sophora,66.67
Euceraphis_mucida,Betulaceae_Carpinus,4.17
Nabis_rufusculus,Poaceae_Festuca,20
Campylomma_salaciella,Chenopodiaceae_Sueada,0
Empoasca (Empoasca)_bifurcata,Convolvulaceae_Ipomoea,0
Pilophorus_meteorus,Verbenaceae_Tectona,0
Empoasca (Empoasca)_fabae,Fabaceae_Glycine,19.35
Empoasca (Empoasca)_mexicana,Fabaceae_Glycine,0
Empoasca (Empoasca)_neaspersa,Fabaceae_Glycine,15.79
Empoasca (Hebata)_nigra,Fabaceae_Glycine,60
Empoasca (Empoasca)_pallida,Fabaceae_Glycine,0
Empoasca (Empoasca)_pallidula,Fabaceae_Glycine,0
Stictocephala_lutea,Fabaceae_Melilotus,2.22
Nabis_americoferus,Rosaceae_Purshia,2.86
Flatoidinus_punctatus,Chrysobalanaceae_Chrysobalanus,14.29
Ormenoides_venusta,Fagaceae_Quercus,2.94
Euceraphis_punctipennis,Betulaceae_Alnus,1.72
Phytocoris_nigrolineatus,Pinaceae_Pinus,8.33
Alnopsallus_godawari,Betulaceae_Alnus,0
Campylomma_chitwanense,Asteraceae_Mikania,0
Erythridula_cornipes,Rosaceae_Malus,0
Erythridula_dowelli,Rosaceae_Malus,0
Nabis_alternatus,Rosaceae_Purshia,3.45
Chlorochroa_ligata,Asteraceae_Gutierrezia,3.7
Nabis_alternatus,Rosaceae_Holodiscus,3.45
Nabis_alternatus,Asteraceae_Chrysothamnus,3.45
Moissonia_schuhi,Fagaceae_Castanea,0
Moissonia_terai,Asteraceae_Mikania,0
Psallomorpha_alba,Rosaceae_Cotoneaster,0
Psallomorpha_castanopsis,Fagaceae_Castanopsis,0
Pelitropis_rotulata,Asteraceae_Ambrosia,16.67
Megacopta_cribraria,Fabaceae_Melilotus,16.67
Erythroneura_vitis,Rosaceae_Prunus,50
Parthenicus_ribesi,Grossulariaceae_Ribes,0
Ericaphis_wakibae,Rosaceae_Rubus,25
Forda_marginata,Asteraceae_Taraxacum,3.03
Forda_marginata,Poaceae_Sorghum,3.03
Nabis_alternatus,Grossulariaceae_Ribes,3.45
Phymata_fasciata,Apocynaceae_Apocynum,20
Rhynchomitra_microrhina,Juncaceae_Juncus,42.86
Haplaxius_crudus,Malvaceae_Sida,0
Omolicna_mcateei,Asteraceae_Conyza,0
Pareuidella_triloba,Asteraceae_Conyza,0
Moissonia_takaii,Araliaceae_Schefflera,0
Pilophorus_barbiger,Rubiaceae_Gardenia,0
Phymata_pacifica,Asteraceae_Ericameria,2.08
Acrorrhinium_tritonion,Malvaceae_Hibiscus,0
Paraproba_capitata,Caprifoliaceae_Lonicera,3.45
Rhinocapsus_vanduzeei,Caprifoliaceae_Lonicera,1.96
Campylomma_miyamotoi,Fabaceae_Albizia,0
Isometopus_ishigaki,Oleaceae_Fraxinus,0
Isometopus_takaii,Oleaceae_Fraxinus,0
Kohnometopus_fraxini,Oleaceae_Fraxinus,0
Teratocoris_tagoi,Poaceae_Zizania,0
Phymata_wolffii,Salicaceae_Populus,0
Taedia_casta,Fabaceae_Gleditsia,33.33
Eurychilopterella_pacifica,Pinaceae_Pseudotsuga,20
Eurychilopterella_pacifica,Pinaceae_Abies,60
Eurychilopterella_keltoni,Cupressaceae_Juniperus,0
Orthotylus_neglectus,Salicaceae_Salix,7.41
Agnocoris_rubicundus,Salicaceae_Populus,7.69
Aphrophora_cribrata,Pinaceae_Pinus,50
Aphrophora_cribrata,Pinaceae_Pinus,25
Acyrthosiphon (Acyrthosiphon)_barri,Asteraceae_Lactuca,0
Abstrusomyzus_leucocrini,Caryophyllaceae_Stellaria,20
Abstrusomyzus_leucocrini,Boraginaceae_Phacelia,20
Acyrthosiphon (Acyrthosiphon)_malvae,Malvaceae_Malva,5
Acyrthosiphon (Acyrthosiphon)_malvae,Papaveraceae_Eschscholzia,5
Acyrthosiphon (Acyrthosiphon)_purshiae,Pinaceae_Pinus,20
Acyrthosiphon (Acyrthosiphon)_pisum,Fabaceae_Vicia,0.83
Apolygus_lucorum,Asteraceae_Tanacetum,0
Acyrthosiphon (Acyrthosiphon)_pisum,Asteraceae_Achillea,0.83
Amphorophora_rossi,Rosaceae_Geum,35.71
Amphorophora_rubi,Rosaceae_Geum,7.14
Macrosiphum (Macrosiphum)_pisi,Fabaceae_Pisum,16.67
Macrosiphum (Macrosiphum)_pisi,Fabaceae_Cytisus,50
Macrosiphum (Macrosiphum)_pisi,Fabaceae_Robinia,16.67
Acyrthosiphon (Acyrthosiphon)_pisum,Brassicaceae_Capsella,1.65
Aphis (Aphis)_ceanothi,Cornaceae_Cornus,2.7
Aphis (Protaphis)_middletonii,Brassicaceae_Lepidium,1.19
Aphis (Protaphis)_middletonii,Brassicaceae_Sisymbrium,5.95
Cuerna_arida,Brassicaceae_Lepidium,0
Aphis (Protaphis)_middletonii,Asteraceae_Conyza,1.19
Aphis (Protaphis)_middletonii,Brassicaceae_Descurainia,1.19
Aphis (Aphis)_cytisorum,Fabaceae_Cytisus,10
Aphis (Aphis)_forbesi,Rosaceae_Fragaria,2.27
Pinnaspis_strachani,Ericaceae_Vaccinium,0.67
Chinannus_bierigi,Asteraceae_Carduus,0
Pseudaulacaspis_cockerelli,Lauraceae_Persea,0.88
Pseudaulacaspis_cockerelli,Apocynaceae_Pachypodium,1.77
Pseudaulacaspis_cockerelli,Arecaceae_Howeia,0.88
Pseudaulacaspis_cockerelli,Arecaceae_Sabal,1.77
Pseudaulacaspis_cockerelli,Arecaceae_Syagrus,1.77
Pseudaulacaspis_cockerelli,Magnoliaceae_Michelia,1.77
Pseudaulacaspis_cockerelli,Orchidaceae_Ascocentrum,0.88
Pseudaulacaspis_cockerelli,Cycadaceae_Cycas,0.88
Geopemphigus_floccosus,Convolvulaceae_Ipomoea,0
Pseudaulacaspis_cockerelli,Theaceae_Gordonia,0.88
Pseudaonidia_duplex,Aquifoliaceae_Ilex,25
Pseudaulacaspis_cockerelli,Magnoliaceae_Magnolia,1.77
Pseudaulacaspis_cockerelli,Garryaceae_Aucuba,4.42
Pseudaulacaspis_cockerelli,Ebenaceae_Diospyros,0.88
Carolinaia (Glabromyzus)_howardii,Anacardiaceae_Rhus,5.88
Pseudaulacaspis_cockerelli,Magnoliaceae_Magnolia,0.88
Pseudaulacaspis_cockerelli,Acoraceae_Acorus,0.88
Aphis (Aphis)_rumicis,Onagraceae_Epilobium,0.46
Aphis (Aphis)_rumicis,Onagraceae_Epilobium,1.39
Entylia_carinata,Asteraceae_Vernonia,0.26
Aphis (Aphis)_rumicis,Urticaceae_Urtica,0.46
Aphis (Aphis)_rumicis,Asteraceae_Baccharis,0.46
Aphis (Aphis)_rumicis,Sapindaceae_Acer,0.46
Eriosoma_wilsoni,Ulmaceae_Ulmus,60
Pseudaulacaspis_cockerelli,Elaeagnaceae_Elaeagnus,1.77
Pseudaulacaspis_cockerelli,Schisandraceae_Illicium,0.88
Parlatoria_pergandii,Adoxaceae_Viburnum,0.77
Parlatoria_pergandii,Scrophulariaceae_Leucophyllum,0.77
Pinnaspis_strachani,Rutaceae_Murraya,4.03
Parlatoria_pergandii,Garryaceae_Aucuba,0.77
Parlatoria_pergandii,Arecaceae_Syagrus,0.77
Parlatoria_pergandii,Adoxaceae_Viburnum,1.54
Aphis (Aphis)_fabae,Araliaceae_Aralia,0.19
Aphis (Aphis)_fabae,Asteraceae_Leucanthemum,0.56
Pinnaspis_strachani,Boraginaceae_Cordia,0.67
Parlatoria_proteus,Rutaceae_Severinia,1.28
Parlatoria_proteus,Asparagaceae_Asparagus,0.64
Pinnaspis_strachani,Asparagaceae_Dracaena,3.36
Parlatoria_proteus,Taxaceae_torreya,0.64
Pinnaspis_strachani,Arecaceae_Rhapis,4.7
Pinnaspis_strachani,Moraceae_Artocarpus,1.34
Parlatoria_pergandii,Arecaceae_Latania,0.77
Pinnaspis_strachani,Solanaceae_Solanum,0.67
Parlatoria_pergandii,Adoxaceae_Viburnum,4.62
Pinnaspis_strachani,Malvaceae_Grewia,0.67
Parlatoria_pergandii,Celastraceae_Euonymus,3.85
Aphis (Aphis)_helianthi,Asteraceae_Xerochrysum,1.16
Aphis (Aphis)_lugentis,Asteraceae_Jacobaea,4.92
Aphis (Aphis)_lupini,Asteraceae_Jacobaea,5.88
Pinnaspis_strachani,Cycadaceae_Cycas,0.67
Pinnaspis_strachani,Menispermaceae_Cocculus,1.34
Pinnaspis_strachani,Bromeliaceae_Tillandsia,0.67
Pinnaspis_strachani,Rutaceae_Citrus,1.34
Pinnaspis_strachani,Fabaceae_Erythrina,2.01
Aphrophora_permutata,Asteraceae_Wyethia,5.88
Phytocoris_ramosus,Zygophyllaceae_Larrea,10
Phytocoris_relativus,Zygophyllaceae_Larrea,11.76
Pinnaspis_strachani,Rutaceae_Murraya,0.67
Pinnaspis_strachani,Acanthaceae_Aphelandra,0.67
Pinnaspis_strachani,Asteraceae_Boltonia,0.67
Pinnaspis_strachani,Davalliaceae_Nephrolepis,0.67
Aphis (Aphis)_gossypii,Malvaceae_Malvastrum,0.16
Aphis (Aphis)_holodisci,Araliaceae_Hedera,12.5
Aphis (Aphis)_baccharicola,Asteraceae_Baccharis,50
Pinnaspis_strachani,Crassulaceae_Sedum,0.67
Pinnaspis_strachani,Cycadaceae_Cycas,2.01
Aphis (Aphis)_medicaginis,Rosaceae_Prunus,1.82
Aphis (Aphis)_craccivora,Brassicaceae_Sisymbrium,0.45
Aphis (Aphis)_craccivora,Pinaceae_Pinus,0.45
Aphis (Bursaphis)_oenotherae,Onagraceae_Epilobium,4.17
Aphis (Aphis)_pentstemonicola,Boraginaceae_Phacelia,66.67
Aphis (Aphis)_salicariae,Onagraceae_Epilobium,13.33
Pinnaspis_strachani,Asparagaceae_Agave,0.67
Pinnaspis_strachani,Anacardiaceae_Mangifera,0.67
Pinnaspis_strachani,Betulaceae_Ostrya,0.67
Pinnaspis_strachani,Fabaceae_Bauhinia,0.67
Pinnaspis_strachani,Zamiaceae_Zamia,0.67
Pinnaspis_strachani,Malvaceae_Hibiscus,3.36
Phymata_rossi,Oleaceae_Ligustrum,9.09
Aphis (Aphis)_spiraecola,Rosaceae_Physocarpus,0.26
Aphis (Aphis)_tetradymia,Asteraceae_Tetradymia,0
Aphis (Bursaphis)_varians,Onagraceae_Epilobium,11.11
Aphis (Bursaphis)_varians,Onagraceae_Epilobium,33.33
Copicerus_irroratus,Fabaceae_Gleditsia,33.33
Aphrophora_saratogensis,Pinaceae_Pinus,27.27
Pinnaspis_strachani,Malvaceae_Pachira,0.67
Pinnaspis_strachani,Arecaceae_Borassus,0.67
Pinnaspis_strachani,Anacardiaceae_Rhus,0.67
Pinnaspis_strachani,Geraniaceae_Pelargonium,0.67
Pinnaspis_strachani,Salicaceae_Salix,0.67
Pinnaspis_strachani,Haloragaceae_Proserpinaca,0.67
Parlatoria_proteus,Rutaceae_Citrus,0.64
Pinnaspis_aspidistrae,Rutaceae_Citrus,7.27
Parlatoria_proteus,Araliaceae_Schefflera,1.92
Pinnaspis_aspidistrae,Asparagaceae_Aspidistra,9.09
Pinnaspis_aspidistrae,Cycadaceae_Cycas,1.82
Pinnaspis_strachani,Pandanaceae_Pandanus,0.67
Pinnaspis_strachani,Crassulaceae_Crassula,0.67
Pinnaspis_strachani,Rutaceae_Casimiroa,2.01
Parlatoria_proteus,Cycadaceae_Cycas,6.41
Pinnaspis_strachani,Fabaceae_Amorpha,0.67
Parlatoria_proteus,Orchidaceae_Phragmipedium,0.64
Pinnaspis_strachani,Arecaceae_Chamaedorea,0.67
Pinnaspis_strachani,Combretaceae_combretum,1.34
Pinnaspis_strachani,Fabaceae_Cercis,0.67
Hadrophallus_borealis,Fabaceae_Trifolium,0
Aphrophora_saratogensis,Rhamnaceae_Ceanothus,9.09
Aphthargelia_symphoricarpi,Caprifoliaceae_Symphoricarpus,8
Atarsos_grindeliae,Asteraceae_Artemisia,0
Amphorophora_forbesi,Rosaceae_Rubus,77.78
Amphorophora_forbesi,Asteraceae_Artemisia,11.11
Amphorophora_forbesi,Adoxaceae_Sambucus,22.22
Pseudaulacaspis_cockerelli,Sapotaceae_Sideroxylon,0.88
Pseudaulacaspis_cockerelli,Cycadaceae_Cycas,7.96
Pinnaspis_strachani,Arecaceae_Rhapis,0.67
Parlatoria_proteus,Moraceae_Ficus,1.92
Pseudaulacaspis_cockerelli,Araliaceae_Hedera,0.88
Pinnaspis_strachani,Araliaceae_Hedera,0.67
Pinnaspis_strachani,Proteaceae_Grevillea,0.67
Pinnaspis_strachani,Rutaceae_Severinia,0.67
Pinnaspis_strachani,Convolvulaceae_Evolvulus L.,0.67
Pinnaspis_strachani,Lythraceae_Cuphea,0.67
Pinnaspis_strachani,Araceae_Aglaonema,0.67
Parlatoria_proteus,Araliaceae_Schefflera,5.77
Parlatoria_proteus,Liliaceae_Liriope,3.21
Pinnaspis_strachani,Arecaceae_Dictyosperma,0.67
Pinnaspis_strachani,Cucurbitaceae_Momordica,0.67
Pinnaspis_strachani,Meliaceae_Melia,0.67
Pinnaspis_strachani,Euphorbiaceae_Phyllanthus,0.67
Pinnaspis_strachani,Arecaceae_Chamaedorea,2.01
Pinnaspis_strachani,Fabaceae_Desmodium,1.34
Pinnaspis_strachani,Capparaceae_Cynophalla,0.67
Pinnaspis_strachani,Meliaceae_Azadirachta,0.67
Pinnaspis_strachani,Rutaceae_Clausena,0.67
Pinnaspis_strachani,Sapindaceae_Blighia,0.67
Aulacorthum_solani,Lamiaceae_Lamium,1.59
Aulacorthum_solani,Caprifoliaceae_Lonicera,1.59
Pinnaspis_strachani,Arecaceae_Dypsis,0.67
Aulacorthum_solani,Rosaceae_Fragaria,1.59
Aulacorthum_solani,Geraniaceae_Geranium,1.59
Aulacorthum_solani,Lamiaceae_Salvia,1.59
Parlatoria_proteus,Podocarpaceae_Podocarpus,0.64
Parlatoria_proteus,Cycadaceae_Cycas,1.92
Parlatoria_proteus,Moraceae_Brosimum,0.64
Parlatoria_proteus,Moraceae_Ficus,0.64
Aulacorthum_solani,Brassicaceae_Brassica,1.59
Pseudaulacaspis_cockerelli,Euphorbiaceae_Jatropha,2.65
Pseudaulacaspis_cockerelli,Symplocaceae_Symplocos,0.88
Aulacorthum_solani,Solanaceae_Solanum,3.17
Parlatoria_proteus,Arecaceae_Chamaedorea,0.64
Parlatoria_pergandii,Rutaceae_Aeglopsis,0.77
Parlatoria_pergandii,Clusiaceae_Rheedia,0.77
Pseudaulacaspis_cockerelli,Arecaceae_Phoenix,0.88
Aulacorthum_solani,Caryophyllaceae_Cerastium,1.59
Parlatoria_proteus,Asparagaceae_Yucca,1.28
Aulacorthum_solani,Rosaceae_Geum,1.59
Aulacorthum_solani,Asteraceae_Erechtites,1.59
Parlatoria_pergandii,Rosaceae_Pyracantha,0.77
Aulacorthum_solani,Adoxaceae_Sambucus,1.59
Parlatoria_pergandii,Oleaceae_Ligustrum,1.54
Parlatoria_pergandii,Amaranthaceae_Iresine,0.77
Parlatoria_pergandii,Lamiaceae_Callicarpa,0.77
Pseudaulacaspis_cockerelli,Santalaceae_Phoradendron,0.88
Parlatoria_proteus,Arecaceae_Arecastrum,1.92
Pseudaonidia_trilobitiformis,Rubiaceae_Ixora,11.11
Pinnaspis_strachani,Zamiaceae_Ceratozamia,0.67
Aulacorthum_solani,Fabaceae_Trifolium,1.59
Aulacorthum_solani,Boraginaceae_Phacelia,3.17
Aulacorthum_solani,Asteraceae_Achillea,1.59
Aulacorthum_solani,Hypericaceae_Hypericum,1.59
Aulacorthum_solani,Ericaceae_Arctostaphylos,1.59
Aulacorthum_solani,Plantaginaceae_Digitalis,1.59
Aulacorthum_solani,Apocynaceae_Vinca,1.59
Aulacorthum_solani,Typhaceae_Typha,1.59
Aulacorthum_solani,Asteraceae_Helichrysum,1.59
Boernerina_variabilis,Betulaceae_Alnus,80
Aulacorthum(Aulacorthum)_dorsatum,Ericaceae_Vaccinium,25
Aulacorthum(Aulacorthum)_dorsatum,Ericaceae_Gaultheria,75
Aulacorthum(Aulacorthum)_pterinigrum,Ericaceae_Gaultheria,33.33
Aulacorthum(Aulacorthum)_pterinigrum,Ericaceae_Vaccinium,83.33
Pinnaspis_strachani,Rutaceae_Citrus,0.67
Brachycaudus (Acaudus)_cardui,Asteraceae_Senecio,2.13
Brachycaudus (Acaudus)_cardui,Asteraceae_Centaurea,1.06
Macrotylus_sexguttatus,Cupressaceae_Thuja,20
Macrotylus_sexguttatus,Asteraceae_Eurybia,40
Brachycaudus (Brachycaudus)_helichrysi,Asteraceae_Leucanthemum,1.48
Brachycaudus (Brachycaudus)_helichrysi,Asteraceae_Gnaphalium,1.48
Brachycaudus (Brachycaudus)_helichrysi,Polemoniaceae_Gilia,0.74
Brachycaudus (Brachycaudus)_helichrysi,Asteraceae_Helichrysum,1.48
Brachycaudus (Brachycaudus)_helichrysi,Asteraceae_Tanacetum,0.74
Pinnaspis_strachani,Asparagaceae_Dracaena,0.67
Parlatoria_proteus,Aquifoliaceae_Ilex,0.64
Parlatoria_proteus,Xanthorrhoeaceae_Gasteria,0.64
Pseudaulacaspis_cockerelli,Asparagaceae_Beaucarnea,1.77
Pseudaulacaspis_cockerelli,Arecaceae_Chamaerops,1.77
Parlatoria_pergandii,Apocynaceae_Carissa,0.77
Pseudaulacaspis_cockerelli,Annonaceae_Artabotrys,0.88
Pseudaulacaspis_cockerelli,Apocynaceae_Adenium,0.88
Parlatoria_pergandii,Fabaceae_Parkinsonia,1.54
Pinnaspis_strachani,Asparagaceae_Cordyline,0.67
Parlatoria_proteus,Lythraceae_Cuphea,0.64
Pseudaulacaspis_cockerelli,Euphorbiaceae_Jatropha,1.77
Pinnaspis_strachani,Fabaceae_Delonix,0.67
Parlatoria_proteus,Oleaceae_Ligustrum,1.92
Pseudaulacaspis_cockerelli,Malvaceae_Hibiscus,0.88
Pseudaulacaspis_cockerelli,Magnoliaceae_Liriodendron,0.88
Pseudaulacaspis_cockerelli,Xanthorrhoeaceae_Phormium,0.88
Parlatoria_proteus,Lauraceae_Persea,0.64
Pseudaulacaspis_cockerelli,Oleaceae_Ligustrum,0.88
Parlatoria_proteus,Orchidaceae_Paphiopedilum,0.64
Parlatoria_pergandii,Rubiaceae_Chiococca,0.77
Parlatoria_proteus,Arecaceae_Pinanga,0.64
Catonia_pumila,Fagaceae_Quercus,75
Stictocephala_bisonia,Asteraceae_Silphium,8.33
Parlatoria_proteus,Ochnaceae_ochna,0.64
Pseudaulacaspis_cockerelli,Asparagaceae_Ruscus,0.88
Parlatoria_pergandii,Annonaceae_Asimina,0.77
Pseudaulacaspis_cockerelli,Buxaceae_Buxus,0.88
Brachycaudus (Thuleaphis)_rumexicolens,Polygonaceae_Rumex,50
Braggia_eriogoni,Asteraceae_Erigeron,2.27
Euschistus_servus,Brassicaceae_Brassica,4.23
Cavariella (Cavariella)_essigi,Apiaceae_Conium,50
Cavariella (Cavariella)_essigi,Apiaceae_Heracleum,50
Euschistus_servus,Malvaceae_Hibiscus,2.82
Capitophorus_jopepperi,Asteraceae_Ambrosia,0
Dynaspidiotus_californicus,Pinaceae_Pinus,30
Neopinnaspis_harperi,Juglandaceae_Carya,3.85
Mycetaspis_defectopalus,Strelitziaceae_Strelitzia,25
Mycetaspis_personata,Rutaceae_Citrus,6.25
Euschistus_servus,Fabaceae_Trifolium,2.82
Euschistus_servus,Apiaceae_Daucus,2.82
Neopinnaspis_harperi,Oleaceae_Osmanthus,3.85
Mycetaspis_personata,Polygonaceae_Coccoloba,12.5
Mycetaspis_personata,Oleaceae_Ligustrum,6.25
Neopinnaspis_harperi,Styracaceae_Styrax,3.85
Neopinnaspis_harperi,Salicaceae_Salix,3.85
Mycetaspis_personata,Moraceae_Ficus,25
Euschistus_servus,Asteraceae_Heterotheca,1.41
Mycetaspis_personata,Lauraceae_Cinnamomum,6.25
Melanaspis_obscura,Fagaceae_Cyclobalanopsis,0.95
Neopinnaspis_harperi,Chrysobalanaceae_Licania,3.85
Mycetaspis_californicus,Arecaceae_Phoenix,2
Euschistus_servus,Rubiaceae_Cephalanthus,1.41
Neopinnaspis_harperi,Cannabaceae_Celtis,3.85
Parlatoria_pergandii,Asparagaceae_Dracaena,0.77
Neopinnaspis_harperi,Rosaceae_Aronia,7.69
Parlatoria_pergandii,Apocynaceae_Trachelospermum,0.77
Morganella_cueroensis,Proteaceae_Grevillea,12.5
Mycetaspis_personata,Anacardiaceae_Mangifera,6.25
Mycetaspis_personata,Apocynaceae_Nerium,6.25
Odonaspis_saccharicaulis,Poaceae_Bambusa,25
Cavariella (Cavariella)_aegopodii,Apiaceae_Oenanthe,1.82
Cavariella (Cavariella)_aegopodii,Apiaceae_Ligusticum,3.64
Euschistus_servus,Solanaceae_Solanum,1.41
Acanalonia_conica,Apocynaceae_Apocynum,4.88
Ilburnia_nephrolepidis,Davalliaceae_Nephrolepis,0
